Source,Target
3640,25444
3640,1596
3640,38785
3640,1762
3640,17844
3640,38192
3640,3958
3640,1792
3640,22253
3640,7085
3640,39461
3640,37752
3640,37686
3640,25609
3640,41376
3640,7239
3640,46263
3640,46236
3640,29869
3640,753
3640,49461
3640,40002
3640,17173
3640,10296
3640,333
3640,211
3640,7164
3640,3144
3640,10223
3640,25271
3640,50315
3640,9010
3640,40157
3640,11287
3640,15296
3640,504
3640,25214
3640,16669
3640,3257
3640,3258
3646,7343
3652,1322
3655,10915
3655,7055
3655,14835
3655,10702
3655,3257
3674,264
3674,14246
3676,8143
3690,3257
3690,3624
3699,15459
3699,669
3728,21356
3747,3257
3759,669
3767,14291
3767,19174
3767,7375
3767,18602
3767,21592
3860,12023
3860,11058
3860,21622
3860,3396
3860,7055
3860,13756
3860,8170
3860,8024
3860,26139
3860,7201
3860,51594
3860,21621
3860,40892
3860,55084
3860,4142
3860,8019
3860,19699
3888,13726
3897,8078
3897,9010
3907,3907
3907,3394
3907,7252
3907,3402
3907,14967
3907,11839
3907,3257
3907,3102
3907,3105
3907,14450
3907,14456
3907,64839
3907,48113
3907,16195
3907,5342
3907,13342
3933,3624
3948,3624
3951,28306
3951,870
3966,10258
4001,37826
4001,41818
4001,41819
4001,10840
4001,45530
4001,3911
4001,13509
4001,3073
4001,10893
4001,49117
4001,51491
4001,37959
4001,21846
4001,22627
4001,22628
4001,13980
4001,19210
4001,19212
4001,19211
4001,19209
4001,13846
4001,13839
4001,13845
4001,13844
4001,13847
4001,13843
4001,45236
4001,27550
4001,52464
4001,14202
4001,42032
4001,10161
4001,27529
4001,7252
4001,27465
4001,48558
4001,26406
4001,27486
4001,16060
4001,27511
4001,45079
4001,13907
4001,40888
4001,20027
4001,40615
4001,23157
4001,40916
4001,22637
4001,27559
4001,41210
4001,40927
4001,13868
4001,10831
4001,20011
4001,27314
4001,20006
4001,40892
4001,25860
4001,24766
4001,10658
4001,20406
4001,20637
4001,49248
4001,44116
4001,20740
4001,20742
4001,24788
4001,38648
4001,14834
4001,48978
4001,52787
4001,16817
4001,39900
4001,3720
4001,13905
4001,3727
4001,10663
4001,10648
4001,40614
4001,40323
4001,40305
4001,40103
4001,52923
4001,21288
4001,16663
4001,25446
4001,39931
4001,43676
4001,48133
4001,37692
4001,38988
4001,38808
4001,13831
4001,22389
4001,26148
4001,715
4001,16900
4001,45007
4001,13188
4001,1996
4001,22488
4001,22434
4001,22630
4001,11062
4001,22646
4001,22596
4001,22648
4001,49492
4001,10749
4001,13862
4001,10794
4001,8170
4001,22850
4001,17172
4001,14881
4001,25016
4001,45217
4001,13930
4001,13879
4001,211
4001,46608
4001,3132
4001,27502
4001,11843
4001,24742
4001,15247
4001,27545
4001,15250
4001,10258
4001,8037
4001,39316
4001,10589
4001,14765
4001,10585
4001,7128
4001,10884
4001,47833
4001,3088
4001,3102
4001,27853
4001,44143
4001,49177
4001,3105
4001,49161
4001,26915
4001,51463
4001,1635
4001,37961
4001,40318
4001,22629
4001,1730
4001,559
4001,39046
4001,574
4001,10829
4001,7026
4001,11307
4001,48361
4001,610
4001,10555
4001,14451
4001,49073
4001,3309
4001,13838
4001,43763
4001,13849
4001,13848
4001,44282
4001,45238
4001,45209
4001,17781
4001,8051
4001,8052
4001,10157
4001,870
4001,8067
4001,43856
4001,11456
4001,43134
4001,43054
4001,3402
4001,43410
4001,48772
4001,15471
4001,27518
4001,7111
4001,18954
4001,42653
4001,26420
4001,39169
4001,51560
4001,41269
4001,465
4001,39181
4001,1071
4001,27438
4001,33319
4001,40996
4001,40930
4001,45967
4001,40715
4001,19162
4001,24848
4001,41054
4001,13911
4001,41092
4001,41482
4001,982
4001,43806
4001,1094
4001,41051
4001,24847
4001,1004
4001,42991
4001,13239
4001,1230
4001,44530
4001,3624
4001,49247
4001,10915
4001,1314
4001,8100
4001,42200
4001,7055
4001,25031
4001,38553
4001,33881
4001,33882
4001,1366
4001,39849
4001,27878
4001,1384
4001,51192
4001,51130
4001,33933
4001,14833
4001,52331
4001,16223
4001,52786
4001,44307
4001,19076
4001,39766
4001,19078
4001,3718
4001,10319
4001,17935
4001,39044
4001,44138
4001,10662
4001,39769
4001,39167
4001,53624
4001,1488
4001,21234
4001,1571
4001,19168
4001,3767
4001,21240
4001,1493
4001,21246
4001,25444
4001,44577
4001,44880
4001,44520
4001,3777
4001,43974
4001,51673
4001,49753
4001,1762
4001,1847
4001,1792
4001,39138
4001,45799
4001,12072
4001,13817
4001,13819
4001,13851
4001,13828
4001,10173
4001,1953
4001,38352
4001,10084
4001,1960
4001,22368
4001,10245
4001,10244
4001,41436
4001,44982
4001,8165
4001,16040
4001,735
4001,738
4001,40500
4001,52567
4001,52887
4001,2073
4001,49554
4001,49369
4001,49378
4001,49467
4001,27477
4001,49520
4001,50795
4001,20002
4001,49464
4001,7097
4001,49822
4001,40224
4001,14856
4001,27723
4001,24710
4001,11892
4001,24709
4001,10801
4001,2091
4001,4132
4001,17158
4001,8015
4001,47126
4001,174
4001,47234
4001,23498
4001,46940
4001,12354
4001,7164
4001,13784
4001,46942
4001,3144
4001,24801
4001,11658
4001,25644
4001,9010
4001,9009
4001,3200
4001,49661
4001,51069
4001,51030
4001,26156
4001,14034
4001,8029
4001,504
4001,3257
4001,49934
4001,1717
4013,20260
4031,8024
4061,10585
4125,8008
4125,15459
4125,10755
4125,3105
4125,23076
4125,669
4125,18938
4125,13303
4125,10706
4125,11658
4125,7197
4125,3257
5342,5342
7001,13847
7007,16517
7007,8079
7007,8094
7007,13210
7007,10416
7007,5382
7007,7005
7007,7135
7007,45424
7007,19806
7007,8126
7007,49107
7007,11247
7007,19380
7007,10203
7007,33480
7007,19482
7007,18063
7007,45422
7007,7193
7007,15429
7007,15388
7007,15394
7007,15420
7007,462
7007,19865
7007,420
7007,11465
7007,19946
7007,3676
7007,5235
7007,40359
7007,53573
7007,34891
7007,53310
7007,53054
7007,53272
7007,53483
7007,53153
7007,1488
7007,33957
7007,39342
7007,26611
7007,26612
7007,27041
7007,22543
7007,2054
7007,13694
7007,7103
7007,45674
7007,50771
7007,15316
7007,15317
7007,42610
7007,5326
7007,19483
7007,7205
7007,3888
7023,5418
7023,11794
7023,461
7023,10619
7023,3676
7023,50237
7023,7197
7029,3595
7055,10589
7055,21046
7055,1692
7055,15049
7055,10891
7055,10585
7055,14407
7055,10884
7055,3075
7055,10892
7055,10889
7055,10890
7055,17608
7055,10887
7055,17981
7055,18012
7055,27375
7055,5087
7055,3337
7055,43390
7055,3232
7055,16814
7055,1156
7055,20447
7055,13239
7055,20584
7055,7055
7055,3692
7055,3691
7055,3690
7055,14753
7055,10116
7055,5088
7055,17926
7055,1504
7055,43063
7055,21054
7055,1759
7055,22000
7055,3966
7055,10702
7055,5347
7055,37632
7055,27385
7055,41548
7055,10865
7055,3372
7055,10578
7055,11348
7055,10749
7055,8170
7055,13344
7055,13773
7055,211
7055,13994
7055,7164
7055,44439
7055,10588
7055,3200
7055,10593
7055,10592
7055,7197
7055,23316
7055,25214
7055,5097
7055,3257
7055,10591
7055,10590
7055,44490
7055,19104
7055,17599
7055,17604
7055,35005
7055,48489
7055,44659
7055,10888
7055,10886
7055,44365
7055,45256
7055,10885
7055,10755
7055,37634
7055,3105
7055,44377
7055,27727
7055,42142
7055,38493
7055,44690
7055,785
7055,10740
7055,40417
7055,42950
7055,44438
7055,3624
7055,44431
7055,44437
7055,3640
7055,10703
7055,8099
7055,38519
7055,45259
7055,44672
7055,18027
7055,10711
7055,10715
7055,21036
7055,21037
7055,34870
7055,21055
7055,21056
7055,37633
7055,10706
7055,26988
7055,38137
7055,38258
7055,38138
7055,4001
7055,27957
7055,14760
7055,44681
7055,46310
7055,16500
7055,41174
7055,44502
7055,46302
7055,10586
7055,44372
7055,44422
7055,44366
7055,49838
7055,44426
7055,44440
7055,45346
7055,14885
7055,44367
7055,10587
7055,44432
7055,10493
7055,10258
7110,52475
7111,1712
7111,58
7111,815
7111,8062
7111,856
7111,48800
7111,48798
7111,30727
7111,7375
7111,43508
7111,8060
7111,37479
7111,37480
7128,43508
7128,403
7163,27644
7164,19105
7164,5
7164,16740
7164,10829
7164,23969
7164,12457
7164,3394
7164,13144
7164,11871
7164,18978
7164,19062
7164,27329
7164,8079
7164,24839
7164,1144
7164,11829
7164,13240
7164,51920
7164,11826
7164,7055
7164,20910
7164,10640
7164,33120
7164,21529
7164,1759
7164,37850
7164,10598
7164,27385
7164,4006
7164,10086
7164,10865
7164,4056
7164,23489
7164,8170
7164,17172
7164,17156
7164,13341
7164,13339
7164,13913
7164,3136
7164,27431
7164,3144
7164,13785
7164,20306
7164,26139
7164,52624
7164,7197
7164,3257
7164,35005
7164,10585
7164,11580
7164,35559
7164,3102
7164,8043
7164,27727
7164,8046
7164,13847
7164,25121
7164,7252
7164,10740
7164,49254
7164,16049
7164,898
7164,3542
7164,22388
7164,51745
7164,3595
7164,3640
7164,15501
7164,20765
7164,3718
7164,53008
7164,1488
7164,3807
7164,1792
7164,40129
7164,4001
7164,41822
7164,41396
7164,52636
7164,3357
7164,11664
7164,11825
7164,52595
7164,10566
7164,11885
7164,17158
7164,4142
7164,4143
7164,13912
7164,48487
7164,50326
7164,50347
7164,9010
7164,10493
7164,10258
7164,417
7164,504
7164,42990
7164,3888
7188,14881
7196,5254
7196,18985
7196,896
7196,11803
7196,4056
7196,3245
7196,16345
7196,35582
7196,3302
7196,46555
7196,43408
7196,53209
7196,7064
7196,13303
7196,76212
7196,10749
7196,8175
7196,22855
7196,25412
7196,16664
7197,12023
7197,10840
7197,48526
7197,13235
7197,13255
7197,13256
7197,3912
7197,14019
7197,14617
7197,10585
7197,10239
7197,10884
7197,26839
7197,3075
7197,3109
7197,15567
7197,15359
7197,26861
7197,22872
7197,7211
7197,8044
7197,7110
7197,29910
7197,15894
7197,8050
7197,42013
7197,14201
7197,10160
7197,870
7197,8067
7197,13144
7197,18863
7197,13153
7197,10565
7197,5237
7197,11872
7197,13154
7197,43301
7197,11978
7197,15471
7197,26816
7197,23387
7197,863
7197,16070
7197,27329
7197,8082
7197,14447
7197,8078
7197,20577
7197,40297
7197,19597
7197,10830
7197,5414
7197,26908
7197,1094
7197,1119
7197,20053
7197,1134
7197,1165
7197,10612
7197,24766
7197,1243
7197,13240
7197,26813
7197,13239
7197,5215
7197,26812
7197,52081
7197,1260
7197,4181
7197,3628
7197,3640
7197,10703
7197,7055
7197,3678
7197,12156
7197,12150
7197,13117
7197,13115
7197,48968
7197,33921
7197,13119
7197,19200
7197,17927
7197,17926
7197,12139
7197,5204
7197,5201
7197,12141
7197,10319
7197,20992
7197,3724
7197,21038
7197,29915
7197,40046
7197,1583
7197,40097
7197,13307
7197,21399
7197,21732
7197,21529
7197,7351
7197,8140
7197,10349
7197,40076
7197,3933
7197,1759
7197,7086
7197,10697
7197,22218
7197,25610
7197,5022
7197,5202
7197,3980
7197,12158
7197,15443
7197,21953
7197,13756
7197,22799
7197,22389
7197,4024
7197,17701
7197,46110
7197,715
7197,18449
7197,52242
7197,12302
7197,10865
7197,13279
7197,30359
7197,18603
7197,18588
7197,24162
7197,49787
7197,10749
7197,4125
7197,14856
7197,43589
7197,174
7197,3128
7197,13763
7197,7163
7197,7164
7197,13762
7197,8019
7197,191
7197,26268
7197,25533
7197,25932
7197,9010
7197,26874
7197,19065
7197,25516
7197,26898
7197,26139
7197,24771
7197,10592
7197,15347
7197,502
7197,491
7197,612
7197,12131
7197,26825
7197,42558
7197,11904
7197,13940
7197,24772
7197,1411
7197,3852
7197,1661
7197,1651
7197,48523
7197,48522
7197,3910
7197,7364
7197,13232
7197,1692
7197,13481
7197,37205
7197,48534
7197,1712
7197,48512
7197,44910
7197,13538
7197,13542
7197,13541
7197,3027
7197,14765
7197,47936
7197,7128
7197,51688
7197,15233
7197,47845
7197,7005
7197,25314
7197,8004
7197,13648
7197,52668
7197,52682
7197,51485
7197,51474
7197,38103
7197,8139
7197,1730
7197,21791
7197,559
7197,3279
7197,16786
7197,8043
7197,16783
7197,7026
7197,48859
7197,607
7197,17183
7197,14444
7197,49086
7197,628
7197,17073
7197,14092
7197,26880
7197,26882
7197,10189
7197,941
7197,944
7197,11957
7197,630
7197,10157
7197,13146
7197,13148
7197,851
7197,15455
7197,48722
7197,17325
7197,7111
7197,48562
7197,843
7197,52700
7197,39237
7197,27719
7197,16178
7197,461
7197,469
7197,16302
7197,901
7197,3439
7197,3438
7197,19868
7197,15912
7197,19865
7197,3483
7197,3482
7197,40680
7197,3517
7197,19697
7197,48527
7197,41150
7197,3502
7197,10900
7197,42182
7197,7045
7197,1220
7197,1238
7197,3580
7197,17576
7197,26899
7197,1195
7197,11829
7197,8090
7197,51766
7197,8092
7197,3583
7197,51879
7197,38918
7197,20396
7197,51818
7197,12157
7197,51875
7197,13251
7197,48243
7197,48079
7197,48090
7197,20543
7197,44845
7197,52843
7197,15919
7197,33648
7197,1327
7197,1314
7197,1309
7197,7053
7197,7052
7197,3655
7197,13225
7197,3676
7197,51518
7197,24851
7197,51846
7197,20765
7197,1384
7197,12151
7197,12225
7197,42723
7197,51155
7197,1391
7197,63533
7197,24982
7197,1399
7197,48954
7197,48959
7197,16240
7197,16222
7197,145
7197,146
7197,16026
7197,3043
7197,165
7197,39775
7197,3718
7197,39747
7197,20968
7197,22278
7197,53717
7197,53863
7197,53853
7197,53606
7197,53583
7197,53489
7197,10141
7197,53059
7197,53248
7197,53091
7197,53369
7197,53353
7197,1488
7197,40132
7197,1558
7197,8119
7197,3767
7197,7064
7197,8116
7197,21240
7197,8115
7197,1493
7197,46104
7197,7343
7197,1521
7197,21733
7197,1598
7197,43896
7197,17871
7197,10010
7197,12140
7197,44865
7197,10351
7197,97600
7197,7076
7197,1762
7197,8143
7197,10706
7197,26889
7197,17844
7197,8153
7197,7084
7197,1845
7197,26611
7197,26612
7197,26610
7197,17885
7197,38129
7197,38655
7197,10598
7197,22123
7197,38258
7197,12167
7197,10600
7197,38433
7197,3993
7197,1925
7197,35302
7197,61623
7197,3947
7197,1787
7197,38237
7197,25190
7197,19113
7197,19111
7197,19123
7197,10173
7197,1953
7197,29598
7197,1970
7197,1992
7197,52225
7197,723
7197,3364
7197,52441
7197,763
7197,38091
7197,18604
7197,800
7197,52884
7197,13188
7197,10564
7197,49351
7197,50123
7197,10566
7197,44372
7197,2036
7197,25096
7197,40191
7197,7104
7197,12319
7197,17517
7197,8170
7197,8173
7197,17649
7197,22849
7197,14074
7197,8011
7197,310
7197,80926
7197,217
7197,252
7197,46918
7197,21178
7197,12431
7197,211
7197,13924
7197,12354
7197,13682
7197,8017
7197,293
7197,13972
7197,7014
7197,3144
7197,19699
7197,201
7197,375
7197,50672
7197,8024
7197,9012
7197,20560
7197,50344
7197,43092
7197,24925
7197,373
7197,27709
7197,50192
7197,10493
7197,9011
7197,50850
7197,10795
7197,9006
7197,25514
7197,50807
7197,50237
7197,3213
7197,405
7197,8029
7197,11053
7197,417
7197,7023
7197,12132
7197,12130
7197,8034
7197,3248
7197,5203
7197,527
7197,16669
7197,8038
7197,3257
7197,3258
7197,3888
7199,3624
7203,18685
7211,10267
7211,22948
7211,1759
7211,7086
7211,10697
7211,7381
7211,7197
7211,35571
7211,11800
7211,3624
7211,3640
7211,20743
7211,10566
7211,14881
7252,1692
7252,556
7252,575
7252,10224
7252,11872
7252,859
7252,24320
7252,8008
7252,20940
7252,3817
7252,1759
7252,8163
7252,715
7252,7164
7252,50985
7252,48247
7252,48246
7252,3075
7252,24
7252,3102
7252,627
7252,20409
7252,8089
7252,3624
7252,11663
7252,38522
7252,1488
7252,44553
7252,44228
7252,52778
7252,17527
7252,42987
7252,17827
7252,11658
7252,10258
7252,504
7252,3257
7253,3050
7263,36305
7263,20621
7263,8138
7263,14172
7263,20280
7263,13914
7263,362
7263,44343
7290,3595
7307,7343
7310,1388
7335,7055
7335,10578
7335,10740
7343,1712
7343,7001
7343,8003
7343,10549
7343,101
7343,8050
7343,3395
7343,5084
7343,45343
7343,14892
7343,466
7343,24500
7343,8079
7343,8077
7343,1065
7343,15907
7343,13881
7343,1005
7343,1170
7343,1238
7343,1252
7343,7291
7343,52177
7343,3646
7343,8104
7343,7307
7343,8117
7343,21377
7343,21279
7343,1373
7343,1758
7343,11625
7343,1837
7343,8151
7343,1875
7343,5091
7343,1979
7343,1978
7343,715
7343,8059
7343,763
7343,7401
7343,5145
7343,2054
7343,13339
7343,220
7343,7164
7343,8017
7343,325
7343,5153
7343,26969
7343,25212
7343,518
7343,1709
7343,47984
7343,3083
7343,97
7343,99
7343,98
7343,14328
7343,51455
7343,1739
7343,7026
7343,7227
7343,46368
7343,7263
7343,17942
7343,8052
7343,815
7343,19485
7343,41360
7343,7285
7343,22924
7343,52527
7343,20283
7343,52184
7343,1309
7343,33861
7343,16370
7343,16365
7343,16240
7343,29876
7343,44623
7343,8008
7343,55084
7343,53342
7343,53297
7343,53301
7343,53340
7343,53256
7343,53003
7343,53001
7343,53599
7343,53709
7343,53682
7343,19185
7343,3767
7343,1546
7343,44620
7343,44615
7343,96217
7343,1519
7343,21375
7343,44861
7343,1762
7343,39034
7343,8146
7343,3976
7343,17656
7343,1799
7343,7373
7343,7092
7343,16000
7343,18877
7343,46367
7343,18591
7343,49611
7343,49430
7343,7159
7343,3189
7343,47247
7343,311
7343,238
7343,13667
7343,107146
7343,50952
7343,50282
7343,51371
7343,7197
7343,8039
7343,534
7343,49931
7343,49936
7343,49945
7343,49951
7381,1055
7381,2021
7381,7128
7381,52183
7381,34579
7381,4132
7381,14014
7381,27579
7381,30180
8004,715
8004,15459
8004,7263
8004,14255
8004,42397
8004,7197
8004,3257
8008,3081
8008,27727
8008,7343
8008,264
8015,8059
8017,31
8017,8044
8017,16946
8017,3395
8017,8078
8017,1278
8017,1883
8017,8059
8017,40447
8017,40397
8017,25692
8017,25702
8017,1641
8017,16192
8017,20279
8017,22396
8017,160
8017,37366
8017,49883
8017,37376
8017,47607
8017,53811
8017,52952
8017,1488
8017,1593
8017,43520
8017,25682
8017,29558
8017,7197
8017,8034
8019,3860
8024,7046
8024,8178
8024,1875
8024,1651
8024,13847
8024,61632
8024,7197
8024,3257
8029,4001
8029,7197
8034,62
8034,3134
8034,7263
8034,53611
8034,8017
8034,50115
8034,7197
8039,15269
8039,7343
8039,1759
8044,18049
8044,3624
8044,7197
8046,27727
8046,1953
8046,7164
8047,19699
8050,8008
8050,3624
8050,20743
8050,7343
8059,3257
8060,7111
8060,28381
8060,11542
8060,19699
8061,1439
8061,25245
8061,13
8061,5053
8061,14352
8061,47704
8061,47860
8061,25350
8061,25351
8061,26104
8061,25359
8061,37644
8061,37335
8061,14355
8061,17480
8061,17474
8061,3618
8061,40144
8061,64265
8061,38291
8061,14996
8061,46309
8061,8018
8061,47074
8061,50444
8061,20956
8061,39398
8061,35006
8062,37643
8062,26134
8062,14765
8062,8043
8062,5116
8062,11975
8062,37644
8062,8078
8062,3595
8062,24851
8062,20923
8062,3735
8062,20888
8062,1488
8062,10044
8062,3767
8062,44341
8062,21332
8062,45283
8062,21435
8062,3816
8062,22292
8062,41826
8062,47072
8062,9009
8062,14034
8065,9010
8067,3624
8067,4001
8067,7197
8078,24814
8078,3094
8078,11970
8078,8062
8078,8079
8078,3520
8078,1296
8078,1388
8078,150
8078,8008
8078,19087
8078,1583
8078,8163
8078,715
8078,806
8078,14856
8078,8171
8078,3168
8078,211
8078,8019
8078,184
8078,199
8078,8024
8078,1707
8078,7128
8078,10884
8078,7005
8078,47628
8078,26915
8078,13721
8078,27771
8078,27770
8078,1730
8078,8043
8078,628
8078,630
8078,45422
8078,7030
8078,8066
8078,41521
8078,5390
8078,7111
8078,3535
8078,41518
8078,41437
8078,41334
8078,40585
8078,18082
8078,51710
8078,11811
8078,3595
8078,5021
8078,1360
8078,3676
8078,1384
8078,33929
8078,145
8078,3043
8078,22278
8078,40364
8078,53789
8078,52960
8078,53840
8078,53655
8078,53117
8078,53577
8078,53395
8078,52980
8078,53501
8078,53609
8078,53547
8078,53679
8078,16548
8078,53361
8078,1488
8078,3767
8078,1593
8078,10706
8078,1955
8078,27352
8078,52246
8078,2022
8078,10289
8078,333
8078,14103
8078,255
8078,8018
8078,19699
8078,375
8078,50183
8078,9010
8078,9009
8078,9008
8078,405
8078,7197
8078,476
8078,504
8078,11561
8078,27346
8078,3257
8078,39651
8078,12594
8078,3888
8079,10670
8079,3394
8079,13143
8079,10565
8079,16643
8079,13385
8079,1313
8079,1388
8079,18705
8079,716
8079,8128
8079,211
8079,184
8079,8024
8079,79
8079,40117
8079,1730
8079,628
8079,18938
8079,3522
8079,3624
8079,3640
8079,25742
8079,53635
8079,53253
8079,1935
8079,10310
8079,2022
8079,7164
8079,19699
8081,22020
8082,14444
8082,40712
8082,8143
8082,3257
8104,14765
8113,62
8113,19465
8113,7310
8113,15286
8113,10319
8113,3727
8113,10380
8113,16663
8113,1759
8113,10697
8113,12431
8113,39153
8113,17599
8113,7128
8113,79
8113,15204
8113,39152
8113,870
8113,44714
8113,11811
8113,3624
8113,3676
8113,43155
8113,53868
8113,39053
8113,10566
8113,10389
8113,8015
8113,10225
8113,43092
8113,9011
8113,10258
8128,1651
8128,1648
8128,8116
8128,1759
8128,10215
8139,7197
8142,211
8142,9010
8143,48202
8143,28306
8143,630
8143,8082
8143,3484
8143,3565
8143,39878
8143,1568
8143,10566
8143,22654
8143,44263
8143,8018
8143,7197
8143,3240
8143,14228
8151,10585
8163,8078
8170,22799
8170,4001
8170,27965
8170,7197
8170,34530
8174,10451
8175,28459
8175,10755
8175,21180
8175,20765
8175,68547
8175,10801
8175,10759
8175,7196
8178,3257
9008,13847
9008,18049
9008,8078
9008,3595
9008,17635
9009,669
9009,8062
9009,8078
9009,3595
9009,3624
9009,4001
9009,10289
9010,669
9010,18049
9010,8078
9010,3595
9010,28015
9010,3624
9010,3640
9010,1310
9010,4001
9010,264
9010,7164
9010,7197
9010,14228
9011,15269
9011,10585
9011,13847
9011,3595
9011,11800
9011,8113
9011,3767
9011,10258
9011,7197
9012,11800
9012,7197
9013,10585
9013,11800
9014,3595
9014,10296
9018,28015
10010,10706
10010,10022
10010,7197
10028,11800
10049,3257
10059,10948
10061,28143
10061,10706
10072,3595
10072,10071
10087,3624
10097,17981
10097,49830
10097,17646
10116,385263
10116,11664
10127,3624
10156,870
10156,27829
10156,1232
10156,1400
10156,10296
10156,10258
10157,8008
10157,27715
10157,10755
10157,11110
10157,3595
10157,15501
10157,40695
10157,4001
10157,252
10157,7197
10205,10749
10210,1149
10210,7144
10210,8140
10210,211
10210,1647
10210,10189
10210,11957
10210,3624
10210,53738
10210,53870
10212,332
10224,3624
10224,10289
10241,10801
10241,10258
10242,3595
10242,10258
10243,10389
10244,4001
10244,10245
10244,3905
10245,4001
10258,10773
10258,17415
10258,5199
10258,12889
10258,14544
10258,12890
10258,3066
10258,14579
10258,563
10258,16910
10258,3394
10258,11872
10258,3402
10258,11134
10258,11132
10258,48795
10258,27511
10258,13907
10258,14447
10258,19785
10258,20027
10258,41220
10258,26588
10258,10936
10258,10658
10258,14978
10258,3595
10258,14973
10258,7055
10258,24788
10258,16200
10258,8113
10258,40097
10258,21492
10258,21491
10258,10241
10258,11391
10258,10598
10258,12053
10258,12051
10258,20556
10258,27462
10258,12302
10258,45115
10258,25776
10258,27457
10258,22002
10258,49772
10258,27445
10258,49821
10258,10289
10258,14967
10258,14971
10258,47170
10258,11839
10258,15217
10258,3200
10258,27454
10258,20250
10258,11840
10258,491
10258,42646
10258,3257
10258,25103
10258,10766
10258,10058
10258,45671
10258,45553
10258,47623
10258,10888
10258,14365
10258,10884
10258,62
10258,10892
10258,3102
10258,3105
10258,15362
10258,52703
10258,559
10258,575
10258,23969
10258,11328
10258,12457
10258,10555
10258,14451
10258,14450
10258,14456
10258,38998
10258,25033
10258,38984
10258,10156
10258,870
10258,7252
10258,11977
10258,68086
10258,18986
10258,48799
10258,16304
10258,16049
10258,469
10258,40789
10258,17116
10258,41395
10258,40892
10258,41292
10258,46419
10258,29944
10258,11829
10258,11006
10258,20237
10258,13239
10258,11004
10258,11003
10258,3593
10258,51712
10258,11800
10258,3624
10258,10915
10258,41740
10258,41736
10258,3655
10258,14833
10258,39623
10258,20917
10258,53284
10258,34881
10258,11616
10258,51669
10258,10343
10258,3966
10258,38417
10258,10242
10258,38244
10258,1960
10258,41869
10258,41871
10258,8165
10258,738
10258,15072
10258,49598
10258,7097
10258,49834
10258,49832
10258,11885
10258,10801
10258,10057
10258,10296
10258,14885
10258,49884
10258,49885
10258,14972
10258,13342
10258,45420
10258,45418
10258,3136
10258,211
10258,7164
10258,11841
10258,50955
10258,9011
10258,14790
10258,50805
10258,51316
10258,51272
10258,10901
10258,12132
10258,42845
10258,504
10258,39785
10258,16463
10258,16666
10258,35006
10286,29005
10288,10325
10289,10283
10289,5163
10289,21475
10289,5162
10289,10309
10289,5161
10289,11378
10289,30231
10289,19393
10289,16650
10289,24717
10289,3417
10289,19157
10289,15188
10289,3624
10289,3632
10289,10915
10289,7055
10289,24788
10289,35996
10289,10319
10289,21198
10289,10325
10289,19965
10289,17096
10289,15555
10289,8178
10289,3942
10289,41538
10289,36000
10289,18781
10289,22648
10289,10752
10289,10255
10289,10251
10289,10288
10289,10257
10289,12431
10289,13716
10289,21465
10289,14750
10289,10227
10289,19406
10289,14960
10289,10304
10289,10258
10289,5208
10289,10363
10289,10767
10289,20811
10289,10280
10289,43260
10289,26717
10289,1730
10289,559
10289,8043
10289,11372
10289,48315
10289,49086
10289,624
10289,10224
10289,42092
10289,26749
10289,7033
10289,43211
10289,26729
10289,26723
10289,8064
10289,7111
10289,16049
10289,26745
10289,26742
10289,40789
10289,41499
10289,8078
10289,12730
10289,10237
10289,24340
10289,7045
10289,51780
10289,14121
10289,49669
10289,3655
10289,18705
10289,39759
10289,18234
10289,10328
10289,3767
10289,1598
10289,1925
10289,19880
10289,1941
10289,10315
10289,52351
10289,11885
10289,10296
10289,10235
10289,10389
10289,43195
10289,10254
10289,10259
10289,10231
10289,13343
10289,3117
10289,26733
10289,11841
10289,11839
10289,50297
10289,9009
10289,5160
10289,504
10289,3257
10296,5249
10296,26766
10296,52791
10296,5308
10296,17542
10296,16058
10296,16060
10296,42470
10296,3632
10296,20642
10296,7055
10296,20699
10296,15259
10296,8113
10296,10325
10296,21492
10296,20556
10296,39644
10296,44838
10296,18785
10296,10289
10296,7164
10296,47341
10296,26762
10296,11843
10296,5164
10296,10258
10296,11840
10296,3257
10296,45657
10296,26768
10296,3105
10296,28306
10296,8043
10296,20526
10296,46313
10296,10156
10296,870
10296,43132
10296,48385
10296,48384
10296,43161
10296,3640
10296,26023
10296,51190
10296,3707
10296,20927
10296,44968
10296,38900
10296,38244
10296,38990
10296,48902
10296,25775
10296,46177
10296,20240
10296,46246
10296,35293
10296,15072
10296,7097
10296,49760
10296,10389
10296,47130
10296,375
10296,50971
10296,51060
10296,9014
10296,9004
10296,51346
10296,504
10296,16526
10296,44260
10296,49958
10319,16663
10319,16659
10319,4001
10319,17062
10325,17053
10325,5269
10325,17095
10325,28306
10325,30192
10325,10322
10325,10327
10325,39982
10325,19880
10325,17056
10325,80517
10325,17062
10363,25867
10363,27727
10363,11087
10364,3595
10374,27727
10374,10740
10375,10795
10375,3595
10376,3727
10376,20765
10389,18889
10389,18938
10389,42195
10389,5165
10389,108888
10389,11625
10389,30359
10389,10296
10389,10368
10389,19410
10389,42787
10437,21142
10437,10706
10438,10706
10493,870
10493,7055
10493,20765
10493,7164
10493,7197
10493,3257
10507,3595
10543,47540
10543,26783
10543,20699
10543,25972
10543,17083
10543,10325
10543,108888
10543,44972
10543,26804
10543,5171
10560,17479
10565,13233
10565,13166
10565,10884
10565,62
